Node,KC
C0233230,8.72E-05
C0233308,0.000435428
C0233315,0.000856187
C0233324,0.000185299
C0233363,9.57E-05
C0233367,0.000176781
C0233397,0.001765899
C0233398,0.000256442
C0233401,0.003763156
C0233426,0.000285599
C0233459,0.001092548
C0233481,0.003575883
C0233485,0.000882098
C0233490,0.000102314
C0233494,0.004133865
C0233495,9.07E-05
C0233497,0.000560463
C0233514,0.003791602
C0233522,0.000299967
C0233523,0.00016973
C0233532,0.000356268
C0233542,0.000489921
C0233565,0.000169912
C0233577,0.000535398
C0233622,0.000572274
C0233640,0.000170204
C0233677,9.05E-05
C0233697,0.000446862
C0233701,0.000371827
C0233703,0.000343367
C0233735,0.000187681
C0233736,0.000168874
C0233743,9.07E-05
C0233762,9.42E-05
C0233763,0.00018226
C0233777,8.45E-05
C0233794,0.001051577
C0233795,8.57E-05
C0233820,0.0050323
C0233828,0.000100902
C0233844,9.07E-05
C0233849,0.00084781
C0233891,9.54E-05
C0233896,0.000278558
C0233921,0.000168874
C0233927,0.000180888
C0233929,0.002283857
C0234084,8.55E-05
C0234097,0.000351135
C0234107,8.44E-05
C0234112,0.001546901
C0234116,9.19E-05
C0234119,0.001640612
C0234122,0.00035989
C0234130,0.00119777
C0234131,0.000887372
C0234133,0.000168874
C0234144,8.70E-05
C0234146,0.000168874
C0234164,0.000256958
C0234166,8.43E-05
C0234192,8.44E-05
C0234194,0.000170173
C0234200,8.56E-05
C0234222,8.44E-05
C0234229,0.000253324
C0234230,0.0003488
C0234233,0.000529901
C0234245,0.000258808
C0234250,8.54E-05
C0234253,0.000168874
C0234290,0.000253508
C0234352,8.44E-05
C0234362,8.46E-05
C0234366,0.000168874
C0234376,8.44E-05
C0234379,8.54E-05
C0234387,0.000171259
C0234402,8.65E-05
C0234421,0.001276702
C0234422,0.000530524
C0234425,0.000264887
C0234428,0.000168874
C0234443,8.47E-05
C0234451,0.000423589
C0234471,0.000168874
C0234512,8.48E-05
C0234518,9.77E-05
C0234533,8.45E-05
C0234543,0.000168874
C0234550,0.000451787
C0234557,0.000168874
C0234593,8.55E-05
C0234628,0.000168722
C0234632,0.00033803
C0234708,0.00025337
C0234725,0.000279416
C0234732,8.45E-05
C0234786,9.07E-05
C0234906,0.000264277
C0234913,0.000253512
C0234918,0.000179071
C0234920,0.000168874
C0234935,0.000174426
C0234945,8.43E-05
C0234958,0.000253342
C0234985,0.002285991
C0235013,0.000168853
C0235029,0.004945036
C0235031,0.004483856
C0235032,0.000178908
C0235062,9.40E-05
C0235063,0.001833262
C0235097,8.43E-05
C0235109,0.00120328
C0235111,8.73E-05
C0235146,0.000170594
C0235161,0.000255024
C0235162,0.001085348
C0235165,8.69E-05
C0235169,0.00163994
C0235181,0.000106917
C0235193,8.53E-05
C0235195,0.00415404
C0235196,8.61E-05
C0235198,8.44E-05
C0235229,8.44E-05
C0235234,8.46E-05
C0235263,0.000168874
C0235267,0.000297248
C0235272,0.000297248
C0235280,0.000262053
C0235287,0.00074925
C0235299,0.000182562
C0235325,0.000446423
C0235328,0.000341293
C0235329,0.002098721
C0235378,0.001502289
C0235395,0.000171693
C0235401,9.77E-05
C0235409,0.000168874
C0235439,8.47E-05
C0235454,8.56E-05
C0235480,0.000797711
C0235498,0.000168874
C0235511,0.000168999
C0235522,0.000506577
C0235527,0.001869835
C0235551,8.45E-05
C0235574,0.000195407
C0235575,0.000253632
C0235592,0.000624631
C0235593,0.00017536
C0235618,0.000253685
C0235639,0.000168874
C0235656,0.000710692
C0235659,0.00018226
C0235664,0.000168874
C0235698,8.45E-05
C0235710,0.000253983
C0235723,0.000169454
C0235735,0.000128374
C0235744,0.00021274
C0235804,0.000168874
C0235831,8.58E-05
C0235833,0.000811085
C0235836,8.44E-05
C0235840,0.001898018
C0235855,0.000253441
C0235874,8.44E-05
C0235884,0.000424071
C0235895,8.44E-05
C0235896,0.002202884
C0235912,0.000338552
C0235914,0.000128374
C0235942,9.07E-05
C0235946,0.00051479
C0235950,0.000886461
C0235952,0.000174663
C0235974,0.003078646
C0235986,9.26E-05
C0235988,0.000168874
C0235989,0.000172614
C0235996,0.000669775
C0236013,0.000213249
C0236026,8.46E-05
C0236033,0.00016897
C0236053,0.000256657
C0236061,8.74E-05
C0236068,8.44E-05
C0236073,0.000434008
C0236075,0.000426635
C0236099,0.000128374
C0236124,0.00051431
C0236175,0.000271183
C0236396,8.43E-05
C0236423,8.55E-05
C0236451,0.000181052
C0236493,0.000601744
C0236499,8.66E-05
C0236509,8.50E-05
C0236511,0.000182381
C0236516,0.000263218
C0236524,0.000128374
C0236525,8.46E-05
C0236556,0.00033921
C0236642,0.000569377
C0236664,8.70E-05
C0236720,8.46E-05
C0236788,0.000253318
C0236792,0.000168874
C0236816,0.001074887
C0236861,0.00025381
C0236865,0.001106214
C0237020,0.000183517
C0237029,0.000168874
C0237053,8.47E-05
C0237070,0.001224154
C0237083,0.000337782
C0237101,0.000128374
C0237113,8.45E-05
C0237121,0.00061347
C0237123,0.001793747
C0237125,0.000774294
C0237154,0.001329702
C0237284,0.000173098
C0237326,0.000185718
C0237335,8.50E-05
C0237403,0.000767971
C0237404,0.000170109
C0237410,8.72E-05
C0237419,0.000822553
C0237425,0.000168874
C0237426,0.00213441
C0237427,0.001575468
C0237428,0.001505925
C0237433,0.001152745
C0237451,0.000799613
C0237463,0.000600756
C0237466,8.44E-05
C0237479,8.43E-05
C0237484,8.44E-05
C0237485,0.001089361
C0237501,8.45E-05
C0237518,0.000106917
C0237529,0.000174435
C0237543,0.000340798
C0237547,8.43E-05
C0237607,0.003887821
C0237629,8.45E-05
C0237638,0.000340116
C0237657,0.000603622
C0237677,0.000958526
C0237681,0.000128374
C0237699,9.07E-05
C0237733,0.00103368
C0237753,0.001552157
C0237784,0.000170805
C0237795,0.00025495
C0237798,0.003091887
C0237811,0.000128374
C0237827,0.000187278
C0237828,8.44E-05
C0237849,0.001405973
C0237852,8.44E-05
C0237876,0.000106917
C0237881,0.000260769
C0237886,0.000100902
C0237890,8.92E-05
C0237896,8.53E-05
C0237944,8.45E-05
C0237945,8.69E-05
C0237962,0.000173067
C0237963,8.47E-05
C0238002,0.000168874
C0238003,8.46E-05
C0238013,0.002282655
C0238020,8.44E-05
C0238045,0.00120997
C0238051,0.000603391
C0238074,0.00053698
C0238080,8.44E-05
C0238088,0.000254237
C0238093,0.000355634
C0238096,0.000340015
C0238097,8.44E-05
C0238106,0.001189156
C0238114,0.000168874
C0238115,0.000342331
C0238124,0.001189565
C0238132,0.000693833
C0238141,0.000253755
C0238152,0.000172607
C0238154,0.000253385
C0238159,0.000168874
C0238161,0.000253436
C0238190,0.000175087
C0238198,0.003264233
C0238212,9.09E-05
C0238242,0.000381808
C0238246,0.000679631
C0238281,0.000168874
C0238284,0.000510942
C0238298,0.000297248
C0238304,0.000173721
C0238309,0.000169338
C0238327,8.48E-05
C0238343,0.000257526
C0238348,0.000343944
C0238356,8.54E-05
C0238361,8.55E-05
C0238367,0.000268757
C0238371,0.000168874
C0238376,9.00E-05
C0238397,0.000169767
C0238404,0.00016912
C0238408,0.000339818
C0238419,8.62E-05
C0238421,0.000634591
C0238427,8.44E-05
C0238434,0.000255498
C0238436,0.00025346
C0238441,8.45E-05
C0238442,0.000168874
C0238461,0.000528991
C0238462,0.000253401
C0238463,0.000676192
C0238472,0.000262822
C0238489,8.88E-05
C0238493,0.000168799
C0238495,0.000168874
C0238506,9.07E-05
C0238562,9.77E-05
C0238598,0.015801416
C0238603,9.74E-05
C0238605,0.001028346
C0238606,0.000271771
C0238607,0.00102607
C0238611,8.67E-05
C0238614,8.80E-05
C0238617,0.000338066
C0238644,0.002457985
C0238650,0.000168874
C0238660,0.000106917
C0238662,0.000182169
C0238686,0.000693645
C0238694,0.000253558
C0238697,8.61E-05
C0238703,0.009289996
C0238711,0.001900943
C0238740,0.000128374
C0238741,9.19E-05
C0238749,8.53E-05
C0238790,0.000711559
C0238792,0.000654916
C0238815,0.002373693
C0238884,0.002552298
C0238983,0.000426481
C0238990,0.002785389
C0238996,0.000168874
C0239015,8.45E-05
C0239026,0.000441046
C0239045,0.000174046
C0239059,0.001927541
C0239076,9.54E-05
C0239093,0.000168874
C0239110,0.000514661
C0239126,0.000970281
C0239134,0.000782075
C0239135,9.22E-05
C0239150,8.47E-05
C0239182,0.001232964
C0239193,0.000102314
C0239202,0.000389192
C0239211,8.44E-05
C0239233,9.77E-05
C0239293,0.000168874
C0239295,0.000168874
C0239304,9.07E-05
C0239310,0.00017456
C0239311,8.59E-05
C0239312,8.44E-05
C0239313,0.000171212
C0239337,8.45E-05
C0239340,0.000169516
C0239343,8.44E-05
C0239348,8.59E-05
C0239376,0.000106917
C0239377,8.48E-05
C0239399,8.52E-05
C0239511,0.000168874
C0239516,0.000168874
C0239573,0.000822137
C0239574,0.001239363
C0239602,8.44E-05
C0239658,0.000102314
C0239702,0.000168874
C0239783,0.000337616
C0239803,8.44E-05
C0239806,0.000212928
C0239807,0.000128374
C0239816,0.001102975
C0239833,8.49E-05
C0239844,0.000128374
C0239846,0.000169774
C0239930,8.44E-05
C0239935,0.000168874
C0239937,0.000168874
C0239942,8.43E-05
C0239945,0.000253602
C0239946,0.00313063
C0239957,8.49E-05
C0239966,0.000423803
C0239967,8.47E-05
C0239971,0.000253706
C0239981,0.001342383
C0239984,0.0004576
C0239990,0.000256117
C0239996,0.000194137
C0239997,0.000601693
C0239998,0.001659846
C0240007,0.000168874
C0240016,0.000259906
C0240021,0.000260689
C0240043,0.000176305
C0240059,0.001527439
C0240066,0.001907843
C0240069,0.000169058
C0240072,0.000169856
C0240114,0.000281086
C0240130,9.22E-05
C0240140,9.07E-05
C0240147,0.000169305
C0240173,0.000128374
C0240188,8.53E-05
C0240194,0.00010231
C0240225,0.000270214
C0240252,8.49E-05
C0240318,0.000176128
C0240320,0.00100437
C0240321,0.00070535
C0240322,0.000258508
C0240339,0.001077407
C0240341,0.000253223
C0240346,0.000417879
C0240379,8.44E-05
C0240417,0.001284407
C0240421,0.000168874
C0240515,8.43E-05
C0240525,8.49E-05
C0240601,8.47E-05
C0240602,0.001275049
C0240606,9.29E-05
C0240607,9.77E-05
C0240611,0.000168874
C0240617,8.44E-05
C0240620,8.46E-05
C0240641,0.000128374
C0240671,0.00025847
C0240682,8.71E-05
C0240713,8.44E-05
C0240783,8.67E-05
C0240805,0.000305728
C0240807,0.00034366
C0240816,0.000169157
C0240821,8.46E-05
C0240867,8.91E-05
C0240868,0.00025493
C0240873,0.000168874
C0240903,0.000168874
C0240919,0.00018191
C0240951,0.000172427
C0241013,0.000253665
C0241028,0.000368923
C0241052,8.60E-05
C0241104,8.72E-05
C0241110,0.000169738
C0241144,0.000266609
C0241148,0.000510088
C0241157,0.000253636
C0241158,0.000932411
C0241181,0.000102314
C0241187,0.000373441
C0241198,0.000185375
C0241224,8.67E-05
C0241231,0.000359385
C0241235,0.000261467
C0241262,0.000339632
C0241266,8.44E-05
C0241270,0.00017028
C0241277,0.000254604
C0241279,0.000253718
C0241291,8.88E-05
C0241297,0.000170064
C0241298,0.000168874
C0241301,9.07E-05
C0241302,8.49E-05
C0241303,0.000169382
C0241311,0.0004331
C0241315,0.000435083
C0241334,0.000191266
C0241355,0.000168874
C0241407,0.000263354
C0241411,0.000169662
C0241423,0.000168874
C0241520,9.57E-05
C0241526,8.53E-05
C0241598,8.44E-05
C0241654,0.000168874
C0241657,0.001022503
C0241664,9.11E-05
C0241665,0.000508938
C0241703,0.000168874
C0241705,0.000253278
C0241742,0.000434488
C0241745,8.52E-05
C0241759,8.43E-05
C0241771,0.000338108
C0241799,0.000254796
C0241863,0.005872511
C0241868,0.001560917
C0241880,0.000532165
C0241910,0.001431493
C0241934,9.19E-05
C0241961,0.000422727
C0241970,8.49E-05
C0241984,0.000168874
C0241988,0.000515623
C0242032,0.000170154
C0242073,0.000595077
C0242083,0.000473088
C0242084,0.000257285
C0242104,0.000259386
C0242114,0.00149763
C0242129,0.000128374
C0242151,0.000171687
C0242170,0.002485885
C0242172,0.000434759
C0242184,0.014636763
C0242191,0.000180783
C0242192,0.000253368
C0242196,8.66E-05
C0242209,0.001374252
C0242210,0.003371344
C0242211,0.000191598
C0242216,0.000168874
C0242231,0.000358061
C0242245,0.000187701
C0242262,0.000725185
C0242271,0.00041117
C0242275,0.000687868
C0242278,9.09E-05
C0242290,0.000718136
C0242291,0.000187978
C0242295,0.000734301
C0242297,0.001482924
C0242298,0.000175776
C0242301,0.000184561
C0242304,8.63E-05
C0242339,0.00279113
C0242343,0.000168869
C0242348,0.000600813
C0242349,0.001036028
C0242350,0.001495811
C0242354,0.000702762
C0242358,0.000514196
C0242363,0.000947819
C0242372,9.74E-05
C0242377,8.51E-05
C0242379,0.010322728
C0242383,0.001213742
C0242386,0.000278467
C0242387,0.000425321
C0242388,0.000554753
C0242390,0.001628682
C0242391,0.000878859
C0242392,0.000877833
C0242402,0.005090977
C0242414,8.45E-05
C0242417,0.000254217
C0242422,0.001165879
C0242428,0.002625976
C0242437,0.000255496
C0242444,0.003437247
C0242459,0.00033808
C0242479,0.000253971
C0242481,0.000510641
C0242488,0.013228718
C0242492,8.45E-05
C0242494,0.000937587
C0242498,8.60E-05
C0242506,0.000256386
C0242508,9.22E-05
C0242510,0.000866361
C0242528,0.000422695
C0242531,8.45E-05
C0242535,0.000254432
C0242553,8.44E-05
C0242567,0.000215176
C0242570,8.54E-05
C0242574,0.001900888
C0242583,0.000102314
C0242584,0.001006806
C0242597,8.43E-05
C0242598,0.000342159
C0242599,0.001165711
C0242602,0.000422385
C0242606,0.014601418
C0242607,8.44E-05
C0242608,0.00034564
C0242609,0.000270813
C0242610,0.000530508
C0242611,0.000768908
C0242612,0.000179217
C0242614,0.000168847
C0242616,8.44E-05
C0242618,8.45E-05
C0242626,0.000169862
C0242629,0.007786673
C0242632,0.000610881
C0242633,0.000266976
C0242634,9.29E-05
C0242640,8.58E-05
C0242647,0.000427907
C0242648,0.00259127
C0242649,0.000562224
C0242656,0.018072342
C0242659,0.000266526
C0242660,9.29E-05
C0242662,8.55E-05
C0242664,0.000438235
C0242665,0.000347184
C0242670,0.000168874
C0242673,0.000168874
C0242676,0.000425301
C0242687,8.47E-05
C0242688,0.000257588
C0242689,0.0001693
C0242691,0.000267587
C0242692,0.003599636
C0242696,0.000338397
C0242697,0.000950661
C0242698,0.001002069
C0242701,8.63E-05
C0242705,8.46E-05
C0242706,0.00115219
C0242707,0.001155882
C0242708,0.001833306
C0242709,0.000446359
C0242710,8.78E-05
C0242723,0.001129058
C0242724,0.001465981
C0242726,0.001543681
C0242728,8.44E-05
C0242732,0.003765809
C0242735,0.000263372
C0242738,0.00034543
C0242739,0.002847971
C0242740,0.001109462
C0242770,0.000727057
C0242781,0.010333737
C0242782,0.000305932
C0242786,0.000713794
C0242791,0.000695435
C0242793,0.001152721
C0242795,8.50E-05
C0242797,0.000257294
C0242802,0.000426106
C0242810,0.000177392
C0242817,8.48E-05
C0242821,0.006458082
C0242827,0.000169293
C0242831,0.001120306
C0242841,0.000350104
C0242842,0.001470241
C0242845,0.001708256
C0242849,0.001105622
C0242850,0.000267143
C0242852,0.000177507
C0242853,9.16E-05
C0242856,0.002205881
C0242864,0.00018295
C0242875,0.000423631
C0242876,8.73E-05
C0242880,8.44E-05
C0242881,8.58E-05
C0242882,0.000298129
C0242890,8.53E-05
C0242896,0.00026104
C0242902,8.45E-05
C0242903,0.000173173
C0242904,0.000427867
C0242905,0.000261882
C0242906,0.000346737
C0242912,0.000338523
C0242915,8.46E-05
C0242917,0.001031408
C0242924,0.000769175
C0242927,8.53E-05
C0242937,0.000170737
C0242939,0.00052015
C0242940,0.000259637
C0242943,0.000748543
C0242946,0.000171038
C0242948,0.000128374
C0242954,0.00017569
C0242957,0.000437485
C0242958,0.000174682
C0242960,0.000404093
C0242961,8.69E-05
C0242964,0.000168874
C0242966,0.00335199
C0242970,0.000266798
C0242972,0.000254858
C0242973,0.001069451
C0242979,0.000340503
C0242984,0.000168874
C0242994,0.001331291
C0243001,0.000871008
C0243009,0.00034823
C0243010,0.002291799
C0243012,0.000338984
C0243013,8.46E-05
C0243020,0.000261112
C0243021,0.000254852
C0243024,0.000683524
C0243025,0.000773497
C0243026,0.005908582
C0243032,0.001394326
C0243036,0.000173445
C0243038,8.47E-05
C0243039,9.11E-05
C0243040,0.001548461
C0243041,0.003519306
C0243042,0.005228758
C0243043,0.002660333
C0243044,0.000772784
C0243045,0.000594728
C0243046,8.51E-05
C0243050,0.000168874
C0243052,0.001977223
C0243064,8.46E-05
C0243066,0.000521379
C0243069,0.000343094
C0243071,0.001343714
C0243072,0.001258544
C0243076,0.001328809
C0243077,0.009341876
C0243079,0.000956114
C0243082,0.00091682
C0243083,0.003105249
C0243087,0.000656164
C0243092,0.000255309
C0243095,0.000386509
C0243102,0.003257769
C0243135,8.53E-05
C0243144,0.016658013
C0243176,0.000435153
C0243178,0.000253988
C0243192,0.005423708
C0243264,0.000168844
C0243281,9.42E-05
C0243746,0.000260106
C0243804,8.44E-05
C0243902,8.52E-05
C0243958,8.78E-05
C0244172,8.44E-05
C0244223,8.44E-05
C0244252,8.50E-05
C0244391,8.44E-05
C0244404,0.000253505
C0244435,0.000181883
C0244656,0.000253458
C0244672,0.000169071
C0244713,0.000611909
C0244792,0.000937365
C0244960,0.000258881
C0244987,0.000254117
C0244988,0.0015516
C0244989,0.001718788
C0245085,8.94E-05
C0245109,0.003623361
C0245382,0.000601153
C0245561,0.000596363
C0245662,8.79E-05
C0245726,0.000345947
C0246081,0.000689957
C0246101,9.74E-05
C0246248,0.000170702
C0246249,0.000346594
C0246269,0.000440147
C0246323,8.74E-05
C0246415,0.001400372
C0246421,8.44E-05
C0246449,0.000510997
C0246451,0.000173169
C0246466,0.000512421
C0246486,8.44E-05
C0246631,0.002497093
C0246689,8.98E-05
C0246694,0.001378885
C0246743,0.000261806
C0246766,8.44E-05
C0246867,0.00025395
C0246875,8.88E-05
C0246904,0.000259567
C0246951,0.000255171
C0246957,0.000257098
C0246976,8.44E-05
C0247025,0.000596193
C0247194,8.69E-05
C0247771,8.59E-05
C0248069,8.54E-05
C0248121,0.000181434
C0248266,0.000525519
C0248441,0.000364145
C0248446,0.000180137
C0248554,8.46E-05
C0248648,0.000171219
C0248719,0.00048997
C0248813,0.001114438
C0249042,0.000169077
C0249187,0.00034885
C0249197,0.000430279
C0249219,8.46E-05
C0249458,0.000254608
C0249529,0.000431943
C0249582,0.000253359
C0249742,0.000513596
C0249854,0.000172936
C0249880,0.000168884
C0249898,0.000175362
C0249988,8.45E-05
C0249989,0.000523299
C0249992,0.0001727
C0250036,0.00029905
C0250336,0.000564087
C0250400,0.000946129
C0250408,8.54E-05
C0250420,8.45E-05
C0250438,8.54E-05
C0250455,8.57E-05
C0250480,0.000694338
C0250501,8.48E-05
C0250564,0.000441814
C0250604,0.00121018
C0250783,0.000255357
C0250829,8.49E-05
C0250870,8.45E-05
C0251223,0.000302295
C0251400,0.000785116
C0251495,8.79E-05
C0251564,8.47E-05
C0251594,8.68E-05
C0251673,0.000337959
C0251829,0.000169404
C0251914,0.000263263
C0251991,0.000510724
C0252024,0.000685004
C0252186,8.68E-05
C0252194,0.000426798
C0252274,0.000253329
C0252409,0.000339338
C0252527,0.000433856
C0252549,9.07E-05
C0252643,0.000175266
C0252684,0.000100902
C0252902,0.000261983
C0252912,0.000262078
C0253023,0.001464229
C0253050,0.001382329
C0253216,8.63E-05
C0253336,8.44E-05
C0253373,0.000169466
C0253456,0.000170085
C0253486,0.000514925
C0253563,0.000605059
C0253596,0.000169219
C0253711,8.52E-05
C0253754,9.07E-05
C0253930,0.00050837
C0254119,0.000382051
C0254200,0.000340551
C0254211,0.003040549
C0254260,0.000171347
C0254324,0.00025692
C0254326,8.50E-05
C0254427,8.57E-05
C0254476,8.44E-05
C0254610,0.001641874
C0254653,0.000864949
C0254885,0.000170099
C0255156,0.000261031
C0255448,0.00026341
C0255558,0.000801486
C0255652,0.000258824
C0255672,8.44E-05
C0255808,0.000598599
C0255813,0.000426871
C0255998,0.000172805
C0256022,8.61E-05
C0256073,8.44E-05
C0256079,0.00025635
C0256172,9.65E-05
C0256223,9.28E-05
C0256268,0.000605463
C0256421,0.000514131
C0256431,8.92E-05
C0256616,8.48E-05
C0256972,8.43E-05
C0257097,8.65E-05
C0257190,0.00033786
C0257291,0.000170682
C0257343,0.000171324
C0257535,0.001200384
C0257572,8.55E-05
C0257634,0.000392407
C0257685,0.000789044
C0257766,0.000177848
C0258174,0.001045229
C0258259,0.000438174
C0258855,0.000430967
C0259178,8.49E-05
C0259419,8.66E-05
C0259628,0.000253858
C0259745,0.00010231
C0259749,0.000260426
C0259753,9.42E-05
C0259768,0.000175942
C0259787,0.000550789
C0259817,0.000169264
C0259831,0.001408833
C0259832,0.000168874
C0259835,0.000171048
C0259849,0.000892661
C0259852,0.000191278
C0259853,0.002017325
C0259860,0.000483298
C0259863,0.000257609
C0259864,0.000605244
C0259901,0.000708875
C0259902,8.46E-05
C0259916,0.000212942
C0259928,8.44E-05
C0259931,8.70E-05
C0259944,0.000684198
C0259945,0.001870287
C0259961,0.000429392
C0259972,0.001305116
C0259990,0.001301156
C0260000,0.000340166
C0260010,0.000215727
C0260015,0.000512783
C0260017,0.000128374
C0260026,0.000253271
C0260037,0.000609958
C0260039,0.000172728
C0260043,8.48E-05
C0260048,0.000173318
C0260049,8.91E-05
C0260055,8.43E-05
C0260073,9.32E-05
C0260077,8.44E-05
C0260083,0.0002545
C0260087,0.001622587
C0260096,0.000168745
C0260101,0.000339605
C0260115,0.000173095
C0260119,8.57E-05
C0260120,0.000168874
C0260122,0.000384007
C0260123,0.000253581
C0260135,9.26E-05
C0260138,8.66E-05
C0260173,8.59E-05
C0260176,8.74E-05
C0260178,0.000437446
C0260180,0.000394556
C0260194,0.002682802
C0260206,0.000341635
C0260239,8.72E-05
C0260249,8.44E-05
C0260250,8.44E-05
C0260267,0.001230242
C0260272,8.66E-05
C0260280,0.000472548
C0260282,0.000255295
C0260314,0.001347628
C0260318,8.44E-05
C0260319,0.000604611
C0260662,0.000175418
C0260788,8.54E-05
C0260860,0.000189808
C0260877,0.000507696
C0262176,8.47E-05
C0262304,0.001563737
C0262361,8.46E-05
C0262374,8.44E-05
C0262376,0.000801374
C0262384,0.000260818
C0262385,0.000289599
C0262386,0.00093258
C0262391,0.000253876
C0262401,0.000615599
C0262402,0.000339894
C0262404,8.48E-05
C0262405,0.000687648
C0262414,0.000423119
C0262417,8.45E-05
C0262428,0.000169524
C0262431,0.000382695
C0262461,8.62E-05
C0262469,0.000937835
C0262477,8.58E-05
C0262485,0.000342399
C0262494,8.47E-05
C0262496,8.47E-05
C0262498,0.000128374
C0262500,8.44E-05
C0262501,0.000128374
