Node,BC
C0136073,0.000113954
C0136157,4.95E-05
C0136463,0
C0136864,0
C0136960,0.00014604
C0137706,0
C0137714,5.32E-08
C0137723,0
C0137734,0
C0137872,8.75E-07
C0137988,0
C0138045,0
C0138186,2.89E-08
C0138404,6.04E-08
C0138514,8.35E-07
C0138515,0
C0138547,0
C0138666,0
C0138726,0
C0138741,0
C0138975,0
C0139026,2.04E-08
C0139030,0
C0139360,4.99E-05
C0139551,0
C0139597,7.93E-08
C0139801,0
C0139905,3.69E-07
C0139916,0
C0140057,3.23E-06
C0140080,3.80E-07
C0140096,0
C0140145,6.67E-08
C0140278,0
C0140283,0.000147276
C0140430,0
C0140512,0
C0140513,1.58E-06
C0140575,0
C0140599,0
C0140805,0
C0140851,0
C0140853,0
C0140854,0
C0141224,0
C0141611,0
C0141729,6.14E-07
C0141947,1.08E-08
C0142251,1.78E-07
C0142281,0
C0142292,3.18E-06
C0142580,9.74E-05
C0142785,0
C0142791,2.45E-07
C0142812,0
C0142822,0
C0142825,0
C0142846,0
C0142874,0
C0142906,0
C0142956,1.99E-07
C0142963,0
C0143087,0
C0143094,0
C0143146,1.80E-06
C0143595,3.50E-08
C0143993,2.81E-06
C0144112,1.83E-07
C0144576,2.14E-05
C0145055,0
C0145106,3.09E-06
C0145185,3.56E-07
C0145330,0
C0145334,3.17E-05
C0145627,0
C0145745,4.37E-08
C0145779,6.32E-06
C0145918,9.01E-08
C0145943,1.01E-05
C0145947,2.90E-07
C0145993,0
C0146116,0
C0146177,0
C0146196,2.32E-06
C0146495,5.27E-09
C0146544,0
C0146894,6.87E-05
C0146898,0
C0146951,4.01E-05
C0147080,3.27E-07
C0147139,8.84E-08
C0147238,5.32E-08
C0148199,6.61E-06
C0148323,2.51E-06
C0148340,0
C0148405,4.94E-05
C0148584,4.52E-08
C0148873,0
C0148970,4.87E-05
C0149368,0
C0149381,0
C0149504,1.21E-06
C0149505,0
C0149507,8.44E-07
C0149512,5.46E-05
C0149514,2.48E-05
C0149516,9.10E-05
C0149518,0
C0149520,2.88E-05
C0149521,6.48E-05
C0149530,0
C0149531,1.18E-07
C0149533,1.15E-07
C0149543,5.76E-06
C0149554,1.98E-07
C0149556,0
C0149561,4.90E-05
C0149563,0
C0149566,2.34E-05
C0149589,0
C0149603,0
C0149610,9.82E-08
C0149614,5.22E-05
C0149615,5.03E-05
C0149630,1.68E-06
C0149645,1.29E-06
C0149663,0.000158104
C0149670,0
C0149674,0
C0149676,1.84E-08
C0149678,5.98E-05
C0149692,1.34E-06
C0149697,0
C0149700,0
C0149701,0
C0149704,0
C0149708,0
C0149721,2.71E-05
C0149722,1.30E-08
C0149725,0.000348759
C0149726,3.05E-07
C0149732,0
C0149736,0
C0149741,4.87E-05
C0149744,2.62E-06
C0149745,0
C0149750,6.05E-05
C0149754,0
C0149756,0
C0149761,0
C0149771,1.46E-07
C0149775,5.47E-05
C0149777,0
C0149778,2.67E-05
C0149779,1.48E-05
C0149781,1.73E-05
C0149782,1.06E-07
C0149783,9.91E-05
C0149784,0.000396044
C0149793,0
C0149801,4.51E-08
C0149810,0
C0149825,1.62E-07
C0149846,0
C0149854,3.08E-06
C0149863,1.71E-06
C0149871,0.000382963
C0149875,0.000241788
C0149878,0
C0149880,2.43E-07
C0149881,0
C0149889,7.88E-08
C0149893,0
C0149896,3.85E-07
C0149904,4.06E-08
C0149925,8.81E-06
C0149931,0.00023644
C0149939,0
C0149952,0
C0149955,2.26E-07
C0149958,0
C0149978,1.36E-05
C0149985,5.69E-08
C0149992,6.92E-06
C0150034,5.26E-06
C0150035,0
C0150037,0
C0150041,5.31E-08
C0150055,0.000301474
C0150063,0
C0150075,1.28E-08
C0150088,0
C0150093,7.19E-05
C0150094,2.04E-08
C0150095,1.32E-05
C0150097,4.98E-05
C0150099,0
C0150101,0
C0150103,2.07E-05
C0150105,5.11E-05
C0150108,5.97E-07
C0150126,0.000121588
C0150134,0
C0150135,1.24E-07
C0150141,7.00E-07
C0150157,0
C0150158,0
C0150169,0
C0150174,0
C0150177,0
C0150184,0
C0150186,0
C0150189,0
C0150191,4.87E-05
C0150211,1.92E-07
C0150223,0
C0150232,5.05E-08
C0150234,2.46E-07
C0150238,5.22E-05
C0150252,0
C0150258,0
C0150259,0
C0150260,4.92E-07
C0150269,1.76E-05
C0150270,0.000306521
C0150277,1.56E-08
C0150305,4.87E-05
C0150310,7.95E-07
C0150312,0.010510783
C0150315,4.78E-08
C0150323,0
C0150355,3.33E-07
C0150358,0
C0150359,0
C0150383,0
C0150390,7.67E-07
C0150411,1.24E-07
C0150413,5.01E-05
C0150444,2.22E-08
C0150457,1.06E-06
C0150479,0
C0150496,3.48E-08
C0150499,2.07E-06
C0150518,0
C0150544,6.37E-08
C0150562,1.08E-06
C0150583,0
C0150589,0
C0150593,1.80E-06
C0150595,1.83E-07
C0150598,3.08E-08
C0150600,0.000143843
C0150618,1.32E-09
C0150627,0
C0150632,0
C0150637,1.56E-05
C0150638,7.24E-07
C0150646,0
C0150685,3.73E-06
C0150694,0
C0150706,6.56E-05
C0150755,6.18E-07
C0150763,0
C0150767,1.18E-06
C0150768,8.87E-07
C0150773,1.47E-06
C0150775,0.001899267
C0150788,8.15E-07
C0150789,5.05E-05
C0150831,0
C0150866,0.000203197
C0150872,8.17E-06
C0150904,7.93E-05
C0150905,8.72E-05
C0150936,5.15E-08
C0151190,0
C0151241,6.87E-06
C0151268,0
C0151281,0
C0151293,2.49E-06
C0151295,4.87E-05
C0151311,4.23E-06
C0151313,6.67E-06
C0151317,0.000348521
C0151436,5.16E-05
C0151448,0
C0151449,4.19E-06
C0151450,0
C0151451,0
C0151467,0
C0151468,0
C0151489,0
C0151505,0
C0151517,3.85E-05
C0151521,3.67E-06
C0151526,0.000281549
C0151546,0
C0151565,1.66E-08
C0151578,7.81E-09
C0151582,0
C0151585,0
C0151594,1.54E-05
C0151598,0
C0151602,7.89E-06
C0151603,5.08E-05
C0151613,6.53E-07
C0151620,0
C0151624,6.74E-06
C0151632,1.06E-06
C0151636,1.71E-06
C0151647,0
C0151648,0
C0151650,5.15E-05
C0151654,6.30E-06
C0151664,4.26E-06
C0151671,5.38E-07
C0151683,1.17E-05
C0151684,0
C0151686,3.12E-05
C0151691,3.52E-07
C0151692,0
C0151693,1.04E-07
C0151699,0.000163674
C0151701,5.80E-06
C0151705,4.87E-05
C0151718,1.45E-05
C0151721,0
C0151735,0
C0151736,6.53E-06
C0151737,0
C0151739,0
C0151740,2.05E-05
C0151744,6.05E-08
C0151746,0.000124824
C0151747,0
C0151753,0
C0151754,4.58E-06
C0151763,0.000201458
C0151766,2.48E-06
C0151779,1.73E-06
C0151785,4.12E-05
C0151786,5.15E-05
C0151788,0
C0151798,3.44E-07
C0151799,0
C0151811,2.95E-08
C0151814,5.80E-05
C0151815,0
C0151821,0
C0151824,0
C0151826,3.88E-08
C0151827,2.39E-07
C0151844,0
C0151849,3.38E-07
C0151854,0
C0151857,7.29E-05
C0151859,3.75E-08
C0151864,0
C0151872,2.32E-07
C0151878,1.47E-05
C0151882,1.17E-06
C0151888,0
C0151889,0
C0151904,0
C0151905,4.08E-08
C0151908,5.60E-08
C0151934,1.41E-05
C0151936,0.000137848
C0151942,3.38E-05
C0151945,1.93E-05
C0151946,1.37E-05
C0151947,0
C0151950,4.87E-05
C0151955,0
C0151956,0
C0151971,0
C0151994,1.37E-07
C0152002,0
C0152009,0
C0152013,0
C0152014,0
C0152018,3.28E-06
C0152020,3.19E-05
C0152021,8.04E-05
C0152025,4.90E-05
C0152026,2.26E-07
C0152027,0
C0152030,0
C0152031,6.55E-08
C0152032,0.000102571
C0152035,6.59E-07
C0152036,4.87E-05
C0152054,1.02E-05
C0152060,0.001101036
C0152066,0
C0152069,0
C0152078,0
C0152081,0
C0152088,1.57E-07
C0152093,0
C0152101,2.63E-06
C0152107,1.16E-05
C0152110,0
C0152116,9.74E-05
C0152128,0
C0152132,0
C0152134,0
C0152150,6.66E-06
C0152154,0
C0152158,0
C0152164,0
C0152169,1.56E-05
C0152171,3.71E-07
C0152177,0
C0152191,0
C0152198,0
C0152227,3.73E-07
C0152231,0
C0152244,4.14E-07
C0152245,0
C0152251,0
C0152254,5.87E-05
C0152277,5.97E-05
C0152279,1.70E-07
C0152298,0
C0152306,5.06E-09
C0152320,0
C0152349,0
C0152362,4.20E-07
C0152381,0
C0152388,0
C0152413,0
C0152415,4.98E-06
C0152423,0
C0152424,3.61E-05
C0152438,0
C0152451,0
C0152461,0
C0152463,8.56E-05
C0152497,0
C0152517,4.27E-05
C0152545,0
C0152586,0
C0152915,8.57E-07
C0152936,1.86E-08
C0152937,1.23E-06
C0152964,5.72E-06
C0152966,4.40E-07
C0153017,1.03E-07
C0153049,0
C0153062,3.54E-05
C0153064,0
C0153113,0
C0153252,2.06E-05
C0153329,0
C0153349,5.56E-08
C0153364,0
C0153381,0.000136225
C0153382,3.51E-06
C0153392,7.65E-09
C0153398,9.77E-07
C0153426,0
C0153436,1.22E-05
C0153440,0
C0153446,2.12E-06
C0153452,4.87E-05
C0153467,0
C0153470,2.00E-08
C0153494,0
C0153504,0
C0153567,3.65E-06
C0153594,1.06E-07
C0153601,5.57E-05
C0153633,0
C0153658,0
C0153661,6.06E-07
C0153662,3.21E-06
C0153676,5.53E-05
C0153677,0
C0153687,8.58E-09
C0153690,6.92E-05
C0153792,0
C0153943,0
C0153993,0
C0153999,0
C0154038,0
C0154040,9.56E-07
C0154050,0
C0154129,3.44E-08
C0154157,0
C0154199,2.64E-09
C0154251,1.74E-06
C0154298,0
C0154307,0
C0154409,2.58E-07
C0154575,2.25E-08
C0154652,5.80E-08
C0154671,7.23E-08
C0154676,0
C0154733,0
C0154769,4.95E-09
C0154778,0
C0154830,1.83E-07
C0154933,1.39E-07
C0154946,8.06E-06
C0155002,0
C0155003,1.86E-07
C0155016,0
C0155078,0
C0155111,0
C0155116,0
C0155141,4.87E-05
C0155143,0
C0155144,0
C0155163,0
C0155191,0
C0155201,0
C0155237,0
C0155247,0
C0155305,0
C0155395,9.86E-05
C0155490,0
C0155502,7.72E-07
C0155540,4.87E-05
C0155601,4.98E-08
C0155616,2.62E-07
C0155626,0.000213658
C0155668,0
C0155672,1.54E-06
C0155675,2.96E-09
C0155685,2.43E-06
C0155686,9.54E-05
C0155689,0
C0155700,0
C0155709,4.87E-05
C0155733,0
C0155742,0
C0155765,6.20E-05
C0155773,2.95E-05
C0155789,4.21E-07
C0155795,0
C0155804,1.75E-07
C0155829,1.24E-07
C0155842,3.64E-06
C0155862,3.22E-07
C0155866,0
C0155870,1.16E-07
C0155872,0
C0155877,0.000103359
C0155880,0
C0155891,0
C0155907,0
C0155919,4.94E-05
C0155940,0
C0156147,1.63E-05
C0156149,2.04E-06
C0156156,8.49E-09
C0156181,0
C0156183,0
C0156215,1.29E-08
C0156221,0
C0156247,0
C0156270,0
C0156272,0
C0156312,0
C0156339,0
C0156347,1.56E-07
C0156353,8.94E-07
C0156354,0
C0156369,1.51E-07
C0156543,1.43E-06
C0157705,0
C0157749,9.36E-05
C0158026,0
C0158248,0
C0158266,7.21E-05
C0158288,0
C0158300,4.29E-08
C0158328,2.06E-05
C0158353,4.22E-07
C0158371,0
C0158473,0
C0158570,1.11E-05
C0158623,9.73E-06
C0158638,0
C0158641,6.80E-08
C0158644,3.16E-05
C0158646,0
C0158683,0
C0158731,0
C0158944,6.66E-07
C0158945,0
C0158947,6.12E-09
C0159020,1.58E-08
C0159028,1.22E-06
C0159075,0
C0159658,0
C0159849,0
C0159877,4.87E-05
C0160390,1.20E-05
C0160420,5.55E-05
C0160680,2.15E-05
C0161008,0
C0161398,0
C0161479,5.28E-05
C0161504,0
C0161680,0
C0161815,0
C0161816,0.00010766
C0161818,0.000148825
C0161819,4.85E-06
C0161820,0
C0161856,5.10E-05
C0161899,1.36E-05
C0161906,0
C0161912,0
C0161922,0
C0161924,0
C0161955,0
C0161959,0
C0162119,7.87E-09
C0162209,0
C0162275,0
C0162291,1.01E-06
C0162296,1.11E-06
C0162298,0
C0162301,0
C0162309,1.21E-08
C0162311,3.83E-05
C0162316,5.22E-05
C0162318,0.000100582
C0162319,8.57E-07
C0162323,4.93E-05
C0162326,0.003118138
C0162327,0.000256581
C0162330,0
C0162332,1.66E-06
C0162335,0
C0162336,9.56E-09
C0162337,9.80E-05
C0162340,3.63E-08
C0162342,0
C0162350,1.99E-06
C0162351,0
C0162352,4.71E-06
C0162357,0
C0162358,3.24E-05
C0162359,6.84E-09
C0162367,8.85E-05
C0162370,1.18E-05
C0162371,5.79E-05
C0162375,7.04E-07
C0162385,7.47E-08
C0162387,0
C0162401,4.82E-09
C0162403,0
C0162404,0
C0162409,1.42E-06
C0162415,4.87E-05
C0162416,0.000152258
C0162419,0
C0162425,5.42E-06
C0162428,5.98E-07
C0162429,0.000144414
C0162438,6.94E-08
C0162439,0
C0162440,0
C0162458,0
C0162462,6.08E-07
C0162470,1.13E-07
C0162481,1.34E-06
C0162493,0.000770978
C0162502,7.52E-08
C0162508,1.16E-06
C0162512,6.31E-05
C0162513,2.11E-05
C0162514,0
C0162518,2.80E-08
C0162522,0.000209838
C0162523,4.12E-06
C0162524,7.56E-08
C0162525,0
C0162529,5.43E-06
C0162533,0
C0162534,7.70E-06
C0162535,1.20E-08
C0162536,0
C0162537,2.10E-06
C0162539,0
C0162542,0
C0162551,0
C0162557,0.000143443
C0162561,6.33E-06
C0162563,2.97E-06
C0162565,0
C0162566,0
C0162568,0
C0162571,0
C0162573,4.87E-05
C0162574,4.87E-05
C0162575,5.58E-06
C0162576,1.09E-05
C0162577,0.000199042
C0162578,0.000198191
C0162585,6.64E-07
C0162588,0
C0162589,5.12E-06
C0162592,3.56E-06
C0162594,2.63E-09
C0162595,5.75E-06
C0162596,1.39E-06
C0162597,0.00023576
C0162599,4.95E-05
C0162610,5.09E-05
C0162621,1.16E-07
C0162627,0
C0162628,4.93E-05
C0162633,0.000345704
C0162635,0
C0162638,0.005142255
C0162641,1.96E-06
C0162642,0
C0162643,1.49E-05
C0162645,5.15E-05
C0162647,8.52E-08
C0162648,0.001612503
C0162649,1.26E-05
C0162650,0
C0162661,0
C0162666,0
C0162678,0
C0162680,0
C0162682,0
C0162691,3.17E-07
C0162699,2.20E-05
C0162700,7.89E-07
C0162701,2.67E-05
C0162702,0.000109568
C0162703,0.000147035
C0162713,2.65E-05
C0162714,3.94E-06
C0162724,0
C0162728,2.44E-08
C0162734,1.19E-07
C0162735,8.86E-06
C0162739,5.39E-07
C0162741,0.000114397
C0162745,4.87E-05
C0162757,0
C0162768,0.001212001
C0162770,0
C0162771,2.81E-08
C0162772,0.00100293
C0162781,1.22E-07
C0162782,8.11E-08
C0162783,7.57E-05
C0162788,0.000123826
C0162789,3.86E-06
C0162791,4.93E-05
C0162801,0.001163987
C0162802,0
C0162810,5.79E-05
C0162820,5.13E-05
C0162823,5.01E-05
C0162825,4.87E-05
C0162830,2.75E-05
C0162834,3.02E-05
C0162835,9.09E-06
C0162836,8.44E-05
C0162838,0
C0162847,2.55E-06
C0162855,0
C0162857,5.95E-05
C0162858,0
C0162859,2.50E-07
C0162861,0
C0162864,3.82E-06
C0162869,0.00019846
C0162870,0
C0162871,9.05E-06
C0162872,2.28E-07
C0162873,6.05E-08
C0162905,0
C0162922,0
C0162969,4.68E-05
C0163159,7.29E-08
C0163275,2.73E-06
C0163305,1.47E-07
C0163342,0
C0163582,0
C0163630,0
C0163642,0
C0163743,9.08E-09
C0163748,1.79E-06
C0163807,2.03E-08
C0163826,5.03E-08
C0163974,0
C0164005,0
C0164100,0
C0164116,0
C0164198,0.000117435
C0164209,4.87E-05
C0164233,5.62E-07
C0164313,3.63E-07
C0164371,6.48E-05
C0164456,0
C0164523,0
C0164613,7.54E-07
C0164696,5.45E-05
C0164707,1.56E-06
C0164786,0.000475379
C0164815,8.45E-07
C0165011,0
C0165032,7.09E-07
C0165073,0
C0165161,0
C0165174,0
C0165187,0
C0165193,4.44E-07
C0165249,0
C0165519,0.000280165
C0165603,0
C0165897,0
C0166027,0
C0166033,0
C0166049,1.33E-05
C0166059,0
C0166374,0
C0166415,5.22E-05
C0166417,0.000207221
C0166418,5.66E-05
C0166441,0
C0166814,0
C0166825,0
C0166979,4.87E-05
C0167117,1.84E-06
C0167220,0
C0167294,0
C0167464,9.79E-05
C0167619,0
C0167627,2.12E-06
C0167954,2.62E-07
C0168052,0
C0168273,6.55E-05
C0168388,1.63E-07
C0168634,0
C0168821,0
C0168913,2.52E-06
C0168944,0
C0168981,2.01E-07
C0169014,3.87E-07
C0169100,0
C0169101,2.81E-05
C0169424,0
C0169568,0
C0169658,5.66E-06
C0169661,1.28E-05
C0169804,0
C0169904,2.98E-09
C0169911,3.11E-07
C0169964,4.87E-05
C0170127,0
C0170144,9.74E-05
C0170168,3.08E-07
C0170267,0
C0170521,2.04E-06
C0170531,0
C0170657,7.55E-09
C0170737,1.31E-07
C0171023,4.21E-05
C0171154,0
C0171302,0
C0171406,4.92E-05
C0171484,4.88E-05
C0171954,9.61E-08
C0171961,4.74E-07
C0172217,1.24E-06
C0172218,0
C0172537,5.65E-05
C0172926,2.82E-07
C0172934,0
C0173083,0
C0173372,0
C0173532,7.03E-08
C0173879,0
C0173924,4.89E-05
C0174045,0
C0174234,3.52E-05
C0174307,0
C0174383,4.89E-05
C0174447,0
C0174599,6.38E-08
C0174602,4.61E-08
C0174680,2.11E-05
C0174745,5.68E-07
C0174990,2.41E-06
C0175000,0
C0175168,0.000165602
C0175173,8.56E-06
C0175190,1.55E-06
C0175191,2.91E-08
C0175202,0
C0175219,0
C0175222,0
C0175291,0
C0175325,2.25E-07
C0175405,3.06E-06
C0175412,4.67E-06
C0175459,0
C0175518,4.87E-05
C0175566,0
C0175631,0.000556343
C0175637,3.66E-07
C0175641,0
C0175648,2.03E-06
C0175649,7.22E-05
C0175659,8.87E-07
C0175661,0
C0175663,8.03E-09
C0175693,0
C0175694,0
C0175697,0.000146526
C0175702,0
C0175718,2.30E-06
C0175720,3.33E-07
C0175722,0.000176725
C0175723,0.000306074
C0175726,0
C0175727,6.23E-05
C0175730,0.000237182
C0175731,0
C0175733,0
C0175735,6.54E-06
C0175745,5.70E-05
C0175754,0
C0175763,0
C0175776,1.51E-07
C0175778,3.59E-08
C0175795,4.36E-06
C0175798,0
C0175808,2.23E-06
C0175814,0
C0175815,0
C0175816,4.43E-07
C0175817,0
C0175824,2.28E-05
C0175838,2.83E-08
C0175860,0
C0175898,6.18E-08
C0175906,6.19E-06
C0175907,2.34E-07
C0175925,1.54E-05
C0175947,0
C0175952,1.59E-08
C0175959,0
C0175962,0
C0175969,2.66E-07
C0175989,1.21E-05
C0175996,0.000938968
C0176341,0
C0176358,9.72E-07
C0176531,1.39E-08
C0176751,2.47E-06
C0176940,0.000120369
C0176996,8.95E-07
C0177002,1.38E-07
C0177169,0
C0177803,4.46E-09
C0178091,0
C0178148,2.25E-06
C0178237,3.19E-06
C0178238,2.33E-05
C0178264,0
C0178282,7.73E-07
C0178292,4.92E-05
C0178310,0
C0178324,2.35E-06
C0178391,0
C0178415,0
C0178417,9.07E-08
C0178453,2.97E-07
C0178468,1.89E-05
C0178469,0
C0178487,5.00E-05
C0178490,0
C0178494,2.46E-06
C0178499,0
C0178501,0
C0178520,0
C0178523,5.47E-06
C0178525,0
C0178528,9.29E-07
C0178534,9.93E-07
C0178539,0
C0178540,6.51E-07
C0178551,2.97E-07
C0178555,0.000144269
C0178572,4.90E-05
C0178575,0.000147557
C0178576,0
C0178587,2.68E-08
C0178595,9.80E-09
C0178601,0
C0178602,2.09E-07
C0178623,0
C0178629,8.21E-07
C0178638,1.70E-05
C0178645,1.48E-08
C0178659,0
C0178665,8.34E-06
C0178666,0
C0178671,0
C0178672,0
C0178679,0
C0178693,1.11E-06
C0178695,3.80E-08
C0178706,2.97E-08
C0178708,4.54E-08
C0178727,1.67E-07
C0178735,1.43E-05
C0178747,0
C0178774,0.000585475
C0178780,4.87E-05
C0178782,6.10E-07
C0178784,0.002719959
C0178802,2.33E-06
C0178803,1.94E-07
C0178824,0
C0178825,1.29E-06
C0178827,0.000801787
C0178829,0
C0178835,0
C0178845,7.62E-07
C0178849,4.93E-05
C0178862,1.30E-06
C0178874,0.000467448
C0178879,4.88E-05
C0178887,4.98E-05
C0178896,0
C0178906,5.59E-07
C0178913,0.00024747
C0178916,1.96E-06
C0178932,7.55E-08
C0178951,5.18E-05
C0178959,0.000116571
C0178987,0.000355212
C0179031,6.33E-09
C0179038,1.31E-08
C0179063,2.72E-06
C0179064,1.99E-05
C0179073,0
C0179078,0
C0179108,4.32E-07
C0179120,3.03E-07
C0179129,8.28E-08
C0179144,0
C0179167,1.11E-07
C0179177,3.57E-07
C0179196,1.85E-05
C0179199,9.62E-07
C0179226,4.79E-06
C0179245,0
C0179263,0
C0179302,3.68E-06
C0179303,1.44E-06
C0179321,1.89E-05
C0179322,0
C0179323,0.000107145
C0179361,0
C0179390,2.32E-05
C0179400,2.25E-05
C0179407,4.87E-05
C0179415,0
C0179419,3.64E-08
C0179423,7.49E-08
C0179432,4.99E-07
C0179433,8.44E-05
C0179435,0
C0179446,0
C0179481,0
C0179504,0
C0179533,1.08E-06
C0179535,7.21E-07
C0179536,0
C0179547,0
C0179574,0.000117155
C0179583,0
C0179586,0
C0179602,0
C0179630,5.35E-05
C0179692,1.88E-07
C0179707,0
C0179740,1.26E-06
C0179747,2.84E-07
C0179751,0
C0179757,0
C0179760,2.22E-05
C0179768,0
C0179774,0
C0179777,0
C0179781,0
C0179783,4.81E-06
C0179788,2.03E-08
C0179797,2.55E-06
C0179799,0
C0179804,3.43E-08
C0179814,0
C0179834,0
C0179879,0
C0179891,9.87E-08
C0179907,1.33E-08
C0179931,4.88E-05
C0179932,8.46E-08
C0179935,0
C0179955,0
C0179958,4.87E-05
C0179992,0
C0180011,2.81E-08
C0180022,1.16E-08
C0180030,0
C0180053,0
C0180063,0
C0180112,3.68E-08
C0180153,7.25E-07
C0180202,0
C0180208,0
C0180212,5.13E-05
C0180231,1.01E-07
C0180249,5.70E-07
C0180279,0
C0180307,0
C0180309,1.53E-05
C0180377,0
C0180383,7.24E-08
C0180384,9.16E-09
C0180407,1.02E-05
C0180409,6.24E-08
C0180431,4.89E-05
C0180453,1.57E-05
C0180459,0
C0180463,3.35E-06
C0180479,2.71E-05
C0180482,0
C0180488,0
C0180497,0
C0180504,6.38E-05
C0180511,9.95E-08
C0180560,2.83E-08
C0180565,2.82E-08
C0180572,2.61E-07
C0180580,4.58E-07
C0180635,0
C0180647,0
C0180687,0
C0180694,5.85E-05
C0180714,1.29E-07
C0180748,7.37E-08
C0180764,6.52E-07
C0180765,0
C0180797,5.95E-09
C0180799,0
C0180806,1.72E-07
C0180859,0
C0180860,5.09E-05
C0180861,2.18E-07
C0180863,0
C0180917,0
C0180936,0
C0180950,1.24E-05
C0180979,5.18E-05
C0181001,0
C0181020,5.91E-05
C0181033,0
C0181064,8.35E-05
C0181074,9.99E-09
C0181089,5.42E-05
C0181090,3.64E-08
C0181115,3.51E-07
C0181116,0
C0181129,3.35E-07
C0181145,4.90E-05
C0181157,0
C0181160,7.34E-07
C0181173,1.89E-07
C0181186,0
C0181209,1.94E-06
C0181222,1.60E-07
C0181278,4.87E-05
C0181342,2.30E-07
C0181353,0
C0181360,0
C0181464,4.87E-05
C0181467,6.06E-06
C0181496,1.12E-07
C0181555,0
C0181598,8.04E-06
C0181620,0.000132187
C0181633,6.47E-08
C0181651,5.63E-08
C0181687,1.32E-05
C0181691,0
C0181734,7.43E-08
C0181744,1.49E-05
C0181752,0
C0181758,0.000405526
C0181792,0
C0181797,6.65E-06
C0181813,0
C0181839,0.000108808
C0181845,1.55E-06
C0181849,6.78E-05
C0181869,0
C0181904,0.000122967
C0181909,5.53E-08
C0181931,0
C0181946,0
C0181952,0
C0181959,1.70E-06
C0181960,0
C0181962,1.19E-07
C0181967,0
C0181982,0
C0181985,1.99E-07
C0182021,9.74E-05
C0182025,5.42E-05
C0182044,0
C0182046,0
C0182083,0
C0182087,0
C0182096,0
C0182098,4.87E-05
C0182103,1.92E-06
C0182109,8.50E-06
C0182117,9.72E-06
C0182124,1.46E-07
C0182130,0
C0182158,0.00010088
C0182180,0
C0182204,4.37E-08
C0182209,0.000103405
C0182256,0
C0182258,0
C0182268,0
C0182281,0
C0182301,0
C0182318,0
C0182349,0
C0182380,1.61E-08
C0182400,0.001098115
C0182433,0
C0182437,1.51E-07
C0182481,0
C0182494,2.65E-07
C0182537,3.17E-06
C0182555,1.41E-07
C0182568,0
C0182576,4.87E-05
C0182634,0
C0182638,0.000107876
C0182639,4.66E-08
C0182957,0
C0182965,0
C0182966,0
C0182997,6.33E-08
C0182998,8.54E-09
C0183014,0.000110899
C0183044,0
C0183086,4.46E-05
C0183089,0
C0183109,5.35E-08
C0183115,0.000121197
C0183185,6.11E-08
C0183210,0.000809241
C0183212,0
C0183252,0
C0183255,4.11E-05
C0183290,0
C0183309,0.000323791
C0183314,3.74E-07
C0183319,1.90E-08
C0183335,0
C0183336,0.000157896
C0183346,3.60E-06
C0183355,0
C0183391,0
C0183396,2.74E-05
C0183400,0
C0183427,1.23E-07
C0183441,5.89E-05
C0183467,0
C0183479,4.97E-05
C0183512,0
C0183514,9.74E-06
C0183516,2.45E-06
C0183517,6.61E-09
C0183521,0
C0183559,1.04E-05
C0183560,0
C0183631,0
C0183644,4.27E-07
C0183652,0
C0183663,9.39E-07
C0183683,5.51E-06
C0183703,2.38E-08
C0183716,4.11E-08
C0183734,1.00E-05
C0183737,0
C0183738,1.68E-05
C0183740,1.20E-06
C0183742,6.57E-05
C0183745,0
C0183806,0
C0183809,7.53E-07
C0183828,0
C0183875,0
C0183884,5.22E-06
C0183919,1.19E-05
C0183924,0
C0183932,1.97E-08
C0183940,0
C0183956,6.99E-06
C0183969,2.94E-07
C0184028,4.87E-05
C0184047,8.31E-05
C0184054,9.74E-05
C0184066,3.76E-07
C0184073,0
C0184084,0
C0184091,0
C0184106,0
C0184113,1.44E-07
C0184114,7.11E-05
C0184147,6.21E-06
C0184149,0
C0184159,5.37E-05
C0184165,7.58E-05
C0184177,1.86E-07
C0184212,0
C0184252,0.000191858
C0184269,0
C0184278,0
C0184283,6.85E-07
C0184284,0
C0184301,1.60E-07
C0184348,0.000115644
C0184351,0
C0184511,0.000213304
C0184512,2.17E-06
C0184517,2.93E-07
C0184522,0
C0184524,0
C0184532,0
C0184547,1.64E-08
C0184567,9.55E-05
C0184570,0
C0184578,0
C0184600,0
C0184633,1.23E-05
C0184635,5.42E-08
C0184641,0
C0184643,4.28E-06
C0184646,7.48E-09
C0184647,1.38E-06
C0184661,0.007614533
C0184665,0
C0184666,0.000407524
C0184673,4.17E-07
C0184713,1.86E-06
C0184786,0
C0184794,0
C0184820,5.70E-06
C0184821,1.66E-07
C0184893,9.47E-05
C0184894,0
C0184898,0.000237277
C0184899,4.23E-06
C0184904,7.00E-07
C0184906,2.83E-07
C0184907,4.89E-05
C0184908,7.63E-06
C0184918,3.63E-06
C0184921,5.29E-05
C0184922,9.32E-08
C0184924,4.73E-06
C0184930,1.31E-07
C0184933,3.76E-08
C0184936,0
C0184946,0
C0184958,1.67E-07
C0184959,3.23E-07
C0184967,2.86E-05
C0184980,1.25E-05
C0185003,0.000119496
C0185010,0.000112741
C0185012,0.000181133
C0185014,2.42E-06
C0185016,2.19E-07
C0185023,2.51E-06
C0185026,0.000170855
C0185027,0.000377945
C0185033,0.000233368
C0185051,1.98E-07
C0185060,9.63E-09
C0185064,0
C0185096,0
C0185098,4.73E-07
C0185104,0
C0185111,6.67E-05
C0185112,1.20E-06
C0185114,2.69E-08
